# submitted_item	validated_id	current_symbol
FBgn0085413	FBgn0085413	CG34384
FBgn0085414	FBgn0085414	dpr12
FBgn0085419	FBgn0085419	Rgk2
FBgn0085420	FBgn0085420	DIP-delta
FBgn0085421	FBgn0085421	Epac
FBgn0085422	FBgn0085422	CG34393
FBgn0085423	FBgn0085423	GramD1B
FBgn0085426	FBgn0085426	Rgk3
FBgn0085427	FBgn0085427	CG34398
FBgn0085430	FBgn0085430	CG34401
FBgn0085432	FBgn0085432	pan
FBgn0085433	FBgn0085433	CG34404
FBgn0085434	FBgn0085434	NaCP60E
FBgn0085436	FBgn0085436	Not1
FBgn0085437	FBgn0085437	CG34408
FBgn0085442	FBgn0085442	NKAIN
FBgn0085443	FBgn0085443	spri
FBgn0085444	FBgn0085444	mute
FBgn0085446	FBgn0085446	CG34417
FBgn0085447	FBgn0085447	sif
FBgn0085450	FBgn0085450	Snoo
FBgn0085451	FBgn0085451	htk
FBgn0085452	FBgn0085452	CG34423
FBgn0085468	FBgn0085468	ND-MWFE
FBgn0085478	FBgn0085478	Zdhhc8
FBgn0085483	FBgn0085483	CG34454
FBgn0085484	FBgn0085484	Pdxk
FBgn0085638	FBgn0085638	CG41378
FBgn0085736	FBgn0085736	CG40472
FBgn0086129	FBgn0086129	snama
FBgn0086134	FBgn0086134	Prosalpha2
FBgn0086254	FBgn0086254	Akr1B
FBgn0086346	FBgn0086346	ALiX
FBgn0086347	FBgn0086347	Myo31DF
FBgn0086348	FBgn0086348	se
FBgn0086355	FBgn0086355	Tpi
FBgn0086357	FBgn0086357	Sec61alpha
FBgn0086358	FBgn0086358	Tab2
FBgn0086359	FBgn0086359	Invadolysin
FBgn0086361	FBgn0086361	alph
FBgn0086362	FBgn0086362	spn-F
FBgn0086365	FBgn0086365	Orct2
FBgn0086370	FBgn0086370	sra
FBgn0086371	FBgn0086371	poly
FBgn0086372	FBgn0086372	lap
FBgn0086378	FBgn0086378	Alg-2
FBgn0086384	FBgn0086384	Mer
FBgn0086442	FBgn0086442	mib2
FBgn0086443	FBgn0086443	AsnRS
FBgn0086445	FBgn0086445	l(2)37Cd
FBgn0086446	FBgn0086446	DCTN6-p27
FBgn0086450	FBgn0086450	su(r)
FBgn0086472	FBgn0086472	RpS25
FBgn0086558	FBgn0086558	Ubi-p5E
FBgn0086604	FBgn0086604	side-VIII
FBgn0086605	FBgn0086605	CG9853
FBgn0086655	FBgn0086655	jing
FBgn0086656	FBgn0086656	shrb
FBgn0086657	FBgn0086657	IKKepsilon
FBgn0086674	FBgn0086674	Tpst
FBgn0086675	FBgn0086675	fne
FBgn0086676	FBgn0086676	spin
FBgn0086677	FBgn0086677	jeb
FBgn0086679	FBgn0086679	p
FBgn0086680	FBgn0086680	vvl
FBgn0086683	FBgn0086683	Spf45
FBgn0086686	FBgn0086686	l(3)L1231
FBgn0086687	FBgn0086687	Desat1
FBgn0086690	FBgn0086690	Plp
FBgn0086691	FBgn0086691	UK114
FBgn0086694	FBgn0086694	Bre1
FBgn0086704	FBgn0086704	stops
FBgn0086706	FBgn0086706	pix
FBgn0086707	FBgn0086707	ncm
FBgn0086708	FBgn0086708	stv
FBgn0086710	FBgn0086710	RpL30
FBgn0086711	FBgn0086711	mol
FBgn0086712	FBgn0086712	Egm
FBgn0086757	FBgn0086757	cbs
FBgn0086758	FBgn0086758	chinmo
FBgn0086768	FBgn0086768	Pcmt
FBgn0086778	FBgn0086778	nAChRalpha7
FBgn0086779	FBgn0086779	step
FBgn0086784	FBgn0086784	stmA
FBgn0086785	FBgn0086785	Vps36
FBgn0086855	FBgn0086855	CG17078
FBgn0086856	FBgn0086856	CG11555
FBgn0086901	FBgn0285955	cv-c
FBgn0086904	FBgn0086904	Nacalpha
FBgn0086906	FBgn0086906	sls
FBgn0086909	FBgn0086909	CG31751
FBgn0086913	FBgn0086913	Rab26
FBgn0087002	FBgn0087002	apolpp
FBgn0087005	FBgn0087005	rtp
FBgn0087007	FBgn0087007	bbg
FBgn0087008	FBgn0087008	e(y)3
FBgn0087011	FBgn0087011	CG41520
FBgn0087012	FBgn0087012	5-HT2A
FBgn0087013	FBgn0087013	Karybeta3
FBgn0087035	FBgn0087035	AGO2
FBgn0087039	FBgn0087039	Sbp2
FBgn0243486	FBgn0243486	rdo
FBgn0243511	FBgn0243511	psidin
FBgn0243512	FBgn0243512	puc
FBgn0243513	FBgn0243513	cnir
FBgn0243516	FBgn0243516	Vrp1
FBgn0250746	FBgn0250746	Prosbeta7
FBgn0250753	FBgn0250753	kra
FBgn0250754	FBgn0250754	CG42232
FBgn0250757	FBgn0250757	CG42235
FBgn0250785	FBgn0250785	vari
FBgn0250786	FBgn0250786	Chd1
FBgn0250788	FBgn0250788	beta-Spec
FBgn0250789	FBgn0250789	alpha-Spec
FBgn0250791	FBgn0250791	alphaSnap
FBgn0250814	FBgn0250814	UQCR-C2
FBgn0250819	FBgn0250819	CG33521
FBgn0250820	FBgn0250820	meigo
FBgn0250823	FBgn0250823	gish
FBgn0250830	FBgn0250830	CG12547
FBgn0250835	FBgn0250835	CG15394
FBgn0250838	FBgn0250838	roh
FBgn0250839	FBgn0250839	CG2016
FBgn0250843	FBgn0250843	Prosalpha6
FBgn0250848	FBgn0250848	26-29-p
FBgn0250850	FBgn0250850	rig
FBgn0250867	FBgn0250867	CG42238
FBgn0250868	FBgn0250868	CG42239
FBgn0250869	FBgn0250869	CG42240
FBgn0250871	FBgn0250871	pot
FBgn0250874	FBgn0250874	ttm50
FBgn0250906	FBgn0250906	Pgk
FBgn0250908	FBgn0250908	beat-VII
FBgn0250910	FBgn0250910	Octbeta3R
FBgn0259098	FBgn0259098	CG42246
FBgn0259099	FBgn0259099	DCX-EMAP
FBgn0259108	FBgn0259108	futsch
FBgn0259110	FBgn0259110	mmd
FBgn0259111	FBgn0259111	Ndae1
FBgn0259139	FBgn0259139	glo
FBgn0259143	FBgn0259143	CG42258
FBgn0259145	FBgn0259145	CG42260
FBgn0259146	FBgn0259146	fid
FBgn0259150	FBgn0259150	OtopLc
FBgn0259152	FBgn0259152	Clbn
FBgn0259163	FBgn0259163	CG42268
FBgn0259166	FBgn0259166	CG42271
FBgn0259168	FBgn0259168	mnb
FBgn0259170	FBgn0259170	alpha-Man-Ia
FBgn0259171	FBgn0259171	Pde9
FBgn0259173	FBgn0259173	corn
FBgn0259174	FBgn0259174	Nedd4
FBgn0259175	FBgn0259175	ome
FBgn0259176	FBgn0259176	bun
FBgn0259178	FBgn0259178	5PtaseI
FBgn0259209	FBgn0259209	Mlp60A
FBgn0259210	FBgn0259210	prom
FBgn0259211	FBgn0259211	grh
FBgn0259212	FBgn0259212	cno
FBgn0259213	FBgn0259213	side-II
FBgn0259214	FBgn0259214	PMCA
FBgn0259216	FBgn0259216	RhoGAP102A
FBgn0259219	FBgn0259219	CG42319
FBgn0259221	FBgn0259221	ATP8A
FBgn0259222	FBgn0259222	CG42322
FBgn0259224	FBgn0259224	CG42324
FBgn0259226	FBgn0259226	CG42326
FBgn0259227	FBgn0259227	CG42327
FBgn0259228	FBgn0259228	C3G
FBgn0259229	FBgn0259229	CG42329
FBgn0259231	FBgn0259231	CCKLR-17D1
FBgn0259234	FBgn0287478	Camta
FBgn0259236	FBgn0259236	comm3
FBgn0259238	FBgn0259238	CG42336
FBgn0259239	FBgn0259239	CG42337
FBgn0259241	FBgn0259241	CG42339
FBgn0259242	FBgn0259242	CG42340
FBgn0259243	FBgn0259243	Pka-R1
FBgn0259244	FBgn0259244	CG42342
FBgn0259245	FBgn0259245	DIP-beta
FBgn0259246	FBgn0259246	brp
FBgn0259247	FBgn0286203	stw
FBgn0259481	FBgn0259481	Mob2
FBgn0259482	FBgn0259482	Mob3
FBgn0259483	FBgn0259483	Mob4
FBgn0259677	FBgn0259677	CG42346
FBgn0259678	FBgn0259678	sqa
FBgn0259680	FBgn0259680	Pkcdelta
FBgn0259682	FBgn0259682	Jabba
FBgn0259685	FBgn0259685	crb
FBgn0259707	FBgn0259707	CG42361
FBgn0259711	FBgn0259711	CG42365
FBgn0259714	FBgn0259714	DIP-epsilon
FBgn0259715	FBgn0259715	CG42369
FBgn0259722	FBgn0259722	CG42376
FBgn0259734	FBgn0259734	Nost
FBgn0259735	FBgn0259735	mtgo
FBgn0259736	FBgn0259736	CG42390
FBgn0259738	FBgn0259738	CG42392
FBgn0259740	FBgn0259740	CG42394
FBgn0259745	FBgn0259745	wech
FBgn0259749	FBgn0259749	mmy
FBgn0259785	FBgn0259785	pzg
FBgn0259789	FBgn0259789	zld
FBgn0259821	FBgn0259821	CG42402
FBgn0259822	FBgn0287724	Ca-beta
FBgn0259823	FBgn0259823	CG42404
FBgn0259824	FBgn0259824	Hip14
FBgn0259834	FBgn0259834	out
FBgn0259876	FBgn0259876	Cap-G
FBgn0259896	FBgn0259896	NimC1
FBgn0259916	FBgn0259916	CG42445
FBgn0259923	FBgn0259923	Sep4
FBgn0259927	FBgn0259927	CG42450
FBgn0259936	FBgn0259936	Uhg3
FBgn0259937	FBgn0259937	Nop60B
FBgn0259938	FBgn0259938	cwo
FBgn0259974	FBgn0259974	Sfp84E
FBgn0259978	FBgn0259978	vlc
FBgn0259979	FBgn0259979	Cndp2
FBgn0259984	FBgn0259984	kuz
FBgn0259985	FBgn0259985	Mppe
FBgn0259992	FBgn0259992	CG42489
FBgn0259994	FBgn0259994	OtopLa
FBgn0260003	FBgn0260003	Dys
FBgn0260005	FBgn0260005	wtrw
FBgn0260006	FBgn0260006	drd
FBgn0260008	FBgn0260008	UQCR-11
FBgn0260012	FBgn0260012	pds5
FBgn0260049	FBgn0260049	flr
FBgn0260243	FBgn0260243	E(var)3-9
FBgn0260400	FBgn0260400	elav
FBgn0260407	FBgn0260407	mRpS23
FBgn0260439	FBgn0260439	Pp2A-29B
FBgn0260441	FBgn0286213	RpS12
FBgn0260442	FBgn0260442	rhea
FBgn0260444	FBgn0260444	Not10
FBgn0260446	FBgn0260446	GABA-B-R1
FBgn0260456	FBgn0260456	CG4806
FBgn0260460	FBgn0285951	mRpS34
FBgn0260462	FBgn0260462	CG12163
FBgn0260484	FBgn0260484	HIP
FBgn0260486	FBgn0260486	Ziz
FBgn0260499	FBgn0260499	qvr
FBgn0260632	FBgn0260632	dl
FBgn0260634	FBgn0260634	eIF4G2
FBgn0260635	FBgn0260635	Diap1
FBgn0260639	FBgn0260639	gammaTub23C
FBgn0260653	FBgn0260653	serp
FBgn0260655	FBgn0260655	l(3)76BDm
FBgn0260657	FBgn0260657	CG42540
FBgn0260658	FBgn0260658	CG42541
FBgn0260659	FBgn0260659	CG42542
FBgn0260660	FBgn0260660	Mp
FBgn0260741	FBgn0260741	CG3281
FBgn0260742	FBgn0260742	CG12213
FBgn0260744	FBgn0260744	Tango9
FBgn0260745	FBgn0260745	mfas
FBgn0260747	FBgn0260747	Chchd2
FBgn0260748	FBgn0260748	CG5004
FBgn0260749	FBgn0260749	Utx
FBgn0260750	FBgn0260750	Mulk
FBgn0260753	FBgn0260753	Pdfr
FBgn0260755	FBgn0260755	CG42553
FBgn0260756	FBgn0260756	CG42554
FBgn0260779	FBgn0260779	GatA
FBgn0260793	FBgn0260793	2mit
FBgn0260794	FBgn0260794	ctrip
FBgn0260795	FBgn0260795	NaPi-III
FBgn0260798	FBgn0260798	Gprk1
FBgn0260799	FBgn0260799	p120ctn
FBgn0260855	FBgn0260855	Sec22
FBgn0260856	FBgn0260856	Membrin
FBgn0260857	FBgn0260857	Bet1
FBgn0260858	FBgn0260858	Ykt6
FBgn0260860	FBgn0260860	Bet5
FBgn0260861	FBgn0260861	Trs23
FBgn0260866	FBgn0260866	dnr1
FBgn0260934	FBgn0260934	par-1
FBgn0260935	FBgn0260935	Vps15
FBgn0260936	FBgn0260936	scny
FBgn0260938	FBgn0260938	tay
FBgn0260940	FBgn0260940	lsn
FBgn0260941	FBgn0260941	app
FBgn0260942	FBgn0260942	bond
FBgn0260943	FBgn0260943	Rbp6
FBgn0260944	FBgn0260944	Rbp1
FBgn0260945	FBgn0260945	Atg1
FBgn0260959	FBgn0260959	MCPH1
FBgn0260960	FBgn0260960	Baldspot
FBgn0260962	FBgn0260962	pic
FBgn0260964	FBgn0260964	Vmat
FBgn0260970	FBgn0260970	Ubr3
FBgn0260971	FBgn0260971	CG42594
FBgn0260972	FBgn0260972	alc
FBgn0260985	FBgn0260985	RfC4
FBgn0260987	FBgn0260987	vtd
FBgn0260990	FBgn0260990	yata
FBgn0260995	FBgn0260995	dpr21
FBgn0261014	FBgn0286784	TER94
FBgn0261020	FBgn0261020	wol
FBgn0261041	FBgn0261041	stj
FBgn0261046	FBgn0261046	Dscam3
FBgn0261049	FBgn0261049	Vps45
FBgn0261053	FBgn0261053	Cad86C
FBgn0261064	FBgn0261064	Rbsn-5
FBgn0261065	FBgn0261065	Cpsf73
FBgn0261067	FBgn0261067	LSm1
FBgn0261085	FBgn0261085	Syt12
FBgn0261089	FBgn0261089	Sytalpha
FBgn0261090	FBgn0261090	Sytbeta
FBgn0261108	FBgn0261108	Atg13
FBgn0261112	FBgn0261112	APP-BP1
FBgn0261113	FBgn0261113	Xrp1
FBgn0261238	FBgn0261238	Alh
FBgn0261239	FBgn0261239	Hr39
FBgn0261241	FBgn0285911	Vps16A
FBgn0261243	FBgn0261243	Psa
FBgn0261244	FBgn0261244	inaE
FBgn0261258	FBgn0261258	rgn
FBgn0261260	FBgn0261260	mgl
FBgn0261261	FBgn0261261	plx
FBgn0261262	FBgn0261262	CG42613
FBgn0261268	FBgn0261268	Cul3
FBgn0261270	FBgn0261270	Sps1
FBgn0261274	FBgn0261274	Ero1L
FBgn0261276	FBgn0261276	Opa1
FBgn0261277	FBgn0261277	rtv
FBgn0261278	FBgn0261278	grp
FBgn0261279	FBgn0261279	lqfR
FBgn0261283	FBgn0261283	SREBP
FBgn0261284	FBgn0261284	bou
FBgn0261285	FBgn0261285	Ppcs
FBgn0261341	FBgn0261341	verm
FBgn0261380	FBgn0261380	mRpL37
FBgn0261383	FBgn0261383	IntS6
FBgn0261387	FBgn0261387	CG17528
FBgn0261394	FBgn0261394	Prosalpha3
FBgn0261396	FBgn0261396	Rpn3
FBgn0261397	FBgn0261397	didum
FBgn0261403	FBgn0261403	sxc
FBgn0261436	FBgn0261436	DhpD
FBgn0261437	FBgn0261437	CSN8
FBgn0261439	FBgn0261439	SdhA
FBgn0261444	FBgn0261444	CG3638
FBgn0261445	FBgn0261445	sgl
FBgn0261458	FBgn0261458	capt
FBgn0261461	FBgn0261461	RhoGAP18B
FBgn0261477	FBgn0261477	slim
FBgn0261479	FBgn0261479	nero
FBgn0261524	FBgn0261524	lic
FBgn0261530	FBgn0261530	nbs
FBgn0261545	FBgn0261545	CG42663
FBgn0261547	FBgn0261547	Exn
FBgn0261549	FBgn0261549	rdgA
FBgn0261550	FBgn0261550	CG42668
FBgn0261552	FBgn0261552	ps
FBgn0261553	FBgn0261553	CG42671
FBgn0261554	FBgn0261554	CG42672
FBgn0261555	FBgn0261555	CG42673
FBgn0261556	FBgn0261556	CG42674
FBgn0261560	FBgn0261560	Thor
FBgn0261561	FBgn0261561	CG42675
FBgn0261562	FBgn0261562	CG42676
FBgn0261564	FBgn0261564	ReepA
FBgn0261565	FBgn0261565	Lmpt
FBgn0261570	FBgn0261570	raskol
FBgn0261573	FBgn0261573	CoRest
FBgn0261574	FBgn0261574	kug
FBgn0261588	FBgn0261588	pdm3
FBgn0261592	FBgn0261592	RpS6
FBgn0261593	FBgn0285947	RpS10b
FBgn0261596	FBgn0261596	RpS24
FBgn0261597	FBgn0261597	RpS26
FBgn0261599	FBgn0261599	RpS29
FBgn0261602	FBgn0261602	RpL8
FBgn0261606	FBgn0285948	RpL27A
FBgn0261608	FBgn0261608	RpL37A
FBgn0261609	FBgn0261609	eIF2alpha
FBgn0261610	FBgn0261610	CG42699
FBgn0261617	FBgn0261617	nej
FBgn0261618	FBgn0261618	larp
FBgn0261625	FBgn0261625	GLS
FBgn0261641	FBgn0261641	CG42724
FBgn0261647	FBgn0261647	Axud1
FBgn0261648	FBgn0261648	salm
FBgn0261649	FBgn0261649	tinc
FBgn0261671	FBgn0261671	tweek
FBgn0261673	FBgn0261673	nemy
FBgn0261674	FBgn0261674	CG42709
FBgn0261698	FBgn0261698	SLO2
FBgn0261703	FBgn0261703	gce
FBgn0261710	FBgn0261710	nocte
FBgn0261714	FBgn0261714	Cpn
FBgn0261722	FBgn0261722	fwe
FBgn0261787	FBgn0261787	brun
FBgn0261788	FBgn0261788	Ank2
FBgn0261789	FBgn0261789	SmD2
FBgn0261790	FBgn0261790	SmE
FBgn0261791	FBgn0261791	SNRPG
FBgn0261792	FBgn0261792	snRNP-U1-C
FBgn0261793	FBgn0261793	Trf2
FBgn0261794	FBgn0261794	kcc
FBgn0261797	FBgn0261797	Dhc64C
FBgn0261800	FBgn0261800	LanB1
FBgn0261802	FBgn0261802	CG42748
FBgn0261804	FBgn0261804	CG42750
FBgn0261808	FBgn0261808	cu
FBgn0261811	FBgn0261811	pico
FBgn0261822	FBgn0261822	Bsg
FBgn0261823	FBgn0261823	Asx
FBgn0261836	FBgn0261836	Msp300
FBgn0261854	FBgn0261854	aPKC
FBgn0261859	FBgn0261859	CG42788
FBgn0261871	FBgn0261871	dpr2
FBgn0261872	FBgn0261872	scaf6
FBgn0261873	FBgn0261873	sdt
FBgn0261881	FBgn0261881	l(2)35Be
FBgn0261885	FBgn0261885	osa
FBgn0261928	FBgn0261928	CG42795
FBgn0261929	FBgn0261929	5-HT2B
FBgn0261931	FBgn0261931	CG42797
FBgn0261933	FBgn0261933	SmD1
FBgn0261934	FBgn0261934	dikar
FBgn0261938	FBgn0261938	mtRNApol
FBgn0261953	FBgn0261953	TfAP-2
FBgn0261954	FBgn0261954	east
FBgn0261955	FBgn0261955	kdn
FBgn0261963	FBgn0261963	mid
FBgn0261985	FBgn0261985	Ptpmeg
FBgn0261986	FBgn0261986	RASSF8
FBgn0261988	FBgn0261988	Gprk2
FBgn0261989	FBgn0261989	CG42807
FBgn0261990	FBgn0261990	CG42808
FBgn0261995	FBgn0261995	CG42813
FBgn0261999	FBgn0261999	Ca-Ma2d
FBgn0262018	FBgn0262018	CadN2
FBgn0262035	FBgn0262035	CG42846
FBgn0262057	FBgn0262057	Spn77Ba
FBgn0262081	FBgn0262081	Csk
FBgn0262103	FBgn0262103	Sik3
FBgn0262108	FBgn0262108	lncRNA:CR42861
FBgn0262109	FBgn0262109	lncRNA:CR42862
FBgn0262114	FBgn0262114	RanBPM
FBgn0262115	FBgn0262115	CG17683
FBgn0262116	FBgn0262116	RNASEK
FBgn0262117	FBgn0262117	IntS3
FBgn0262123	FBgn0262123	l(2)41Ab
FBgn0262124	FBgn0262124	uex
FBgn0262125	FBgn0262125	Sec23
FBgn0262126	FBgn0262126	Sec24CD
FBgn0262127	FBgn0262127	kibra
FBgn0262139	FBgn0262139	trh
FBgn0262160	FBgn0262160	CG9932
FBgn0262467	FBgn0262467	Scox
FBgn0262473	FBgn0262473	Tl
FBgn0262475	FBgn0262475	bru2
FBgn0262476	FBgn0262476	CG43066
FBgn0262477	FBgn0262477	FoxP
FBgn0262483	FBgn0262483	Rbp
FBgn0262508	FBgn0262508	CG43078
FBgn0262509	FBgn0262509	nrm
FBgn0262511	FBgn0262511	Vha44
FBgn0262512	FBgn0262512	Vha14-1
FBgn0262515	FBgn0262515	VhaAC45
FBgn0262517	FBgn0262517	Ltn1
FBgn0262518	FBgn0262518	Rab8
FBgn0262519	FBgn0262519	Mi-2
FBgn0262527	FBgn0262527	nsl1
FBgn0262537	FBgn0262537	CG43091
FBgn0262538	FBgn0262538	CG43092
FBgn0262539	FBgn0262539	CG43093
FBgn0262559	FBgn0262559	Mdh2
FBgn0262562	FBgn0262562	CG43102
FBgn0262563	FBgn0262563	CG43103
FBgn0262579	FBgn0262579	Sarm
FBgn0262582	FBgn0262582	cic
FBgn0262593	FBgn0262593	Shab
FBgn0262601	FBgn0262601	SmB
FBgn0262614	FBgn0262614	pyd
FBgn0262617	FBgn0262617	Nuak
FBgn0262631	FBgn0262631	lncRNA:CR43148
FBgn0262636	FBgn0262636	dati
FBgn0262656	FBgn0262656	Myc
FBgn0262699	FBgn0262699	fzr
FBgn0262714	FBgn0262714	Sap130
FBgn0262716	FBgn0262716	Arp3
FBgn0262717	FBgn0262717	Skeletor
FBgn0262719	FBgn0262719	CG43163
FBgn0262728	FBgn0262728	Pal2
FBgn0262730	FBgn0262730	dtn
FBgn0262732	FBgn0262732	mbf1
FBgn0262733	FBgn0262733	Src64B
FBgn0262734	FBgn0262734	eIF4H1
FBgn0262735	FBgn0285926	Imp
FBgn0262736	FBgn0262736	Vha16-1
FBgn0262737	FBgn0262737	mub
FBgn0262738	FBgn0262738	norpA
FBgn0262739	FBgn0262739	AGO1
FBgn0262740	FBgn0262740	Evi5
FBgn0262742	FBgn0285925	Fas1
FBgn0262743	FBgn0262743	Fs(2)Ket
FBgn0262782	FBgn0262782	Mdh1
FBgn0262801	FBgn0262801	twr
FBgn0262838	FBgn0262838	BomT1
FBgn0262867	FBgn0262867	Ptr
FBgn0262869	FBgn0262869	Gfrl
FBgn0262870	FBgn0262870	axo
FBgn0262871	FBgn0262871	lute
FBgn0262872	FBgn0262872	milt
FBgn0262881	FBgn0262881	CG43236
FBgn0262887	FBgn0262887	lncRNA:CR43242
FBgn0262904	FBgn0262904	asRNA:CR43259
FBgn0262937	FBgn0262937	Rabex-5
FBgn0262952	FBgn0262952	mt:ND4
FBgn0262954	FBgn0262954	Rpb12
FBgn0262955	FBgn0262955	RpII140
FBgn0262975	FBgn0262975	cnc
FBgn0262976	FBgn0262976	lawc
FBgn0263006	FBgn0263006	SERCA
FBgn0263019	FBgn0263019	lncRNA:CR43314
FBgn0263029	FBgn0263029	CG43324
FBgn0263039	FBgn0286827	lncRNA:CR43334
FBgn0263072	FBgn0263072	CG43347
FBgn0263077	FBgn0263077	CG43340
FBgn0263083	FBgn0263083	CG43351
FBgn0263102	FBgn0263102	psq
FBgn0263106	FBgn0263106	DnaJ-1
FBgn0263108	FBgn0263108	BtbVII
FBgn0263110	FBgn0263110	CG43367
FBgn0263111	FBgn0263111	cac
FBgn0263112	FBgn0263112	Mitf
FBgn0263116	FBgn0263116	5-HT1B
FBgn0263118	FBgn0263118	tx
FBgn0263120	FBgn0263120	Acsl
FBgn0263131	FBgn0263131	CG43373
FBgn0263132	FBgn0263132	Cht6
FBgn0263144	FBgn0263144	bin3
FBgn0263197	FBgn0263197	Patronin
FBgn0263198	FBgn0263198	Acn
FBgn0263199	FBgn0263199	Galk
FBgn0263200	FBgn0263200	Galt
FBgn0263219	FBgn0263219	Dscam4
FBgn0263220	FBgn0263220	Hk
FBgn0263231	FBgn0263231	bel
FBgn0263236	FBgn0263236	SP1029
FBgn0263237	FBgn0263237	Cdk7
FBgn0263240	FBgn0263240	Coop
FBgn0263241	FBgn0263241	Mocs1
FBgn0263256	FBgn0263256	CG43394
FBgn0263257	FBgn0263257	Cngl
FBgn0263258	FBgn0263258	chas
FBgn0263260	FBgn0263260	sel
FBgn0263278	FBgn0263278	Fic
FBgn0263289	FBgn0263289	scrib
FBgn0263316	FBgn0263316	Mrp4
FBgn0263321	FBgn0263321	CG43402
FBgn0263346	FBgn0263346	smash
FBgn0263351	FBgn0263351	AP-2mu
FBgn0263352	FBgn0263352	Unr
FBgn0263353	FBgn0263353	CG11000
FBgn0263355	FBgn0263355	CG31688
FBgn0263390	FBgn0263390	Nha2
FBgn0263391	FBgn0263391	hts
FBgn0263392	FBgn0263392	Tet
FBgn0263395	FBgn0263395	hppy
FBgn0263396	FBgn0263396	sqd
FBgn0263397	FBgn0263397	Ih
FBgn0263398	FBgn0263398	Uck
FBgn0263413	FBgn0263413	lncRNA:CR43459
FBgn0263456	FBgn0263456	nwk
FBgn0263490	FBgn0263490	mld
FBgn0263510	FBgn0263510	nclb
FBgn0263511	FBgn0263511	Vsx1
FBgn0263512	FBgn0263512	Vsx2
FBgn0263593	FBgn0263593	Lpin
FBgn0263594	FBgn0263594	lost
FBgn0263598	FBgn0263598	Vha68-2
FBgn0263599	FBgn0263599	l(3)72Ab
FBgn0263601	FBgn0263601	mib1
FBgn0263602	FBgn0263602	Tasp1
FBgn0263603	FBgn0263603	Zn72D
FBgn0263607	FBgn0263607	l(3)72Dp
FBgn0263659	FBgn0263659	lncRNA:CR43650
FBgn0263667	FBgn0263667	Lpt
FBgn0263697	FBgn0263697	Uba3
FBgn0263705	FBgn0263705	Myo10A
FBgn0263706	FBgn0263706	CG43658
FBgn0263740	FBgn0263740	eIF2gamma
FBgn0263745	FBgn0263745	CR43670
FBgn0263768	FBgn0263768	lncRNA:CR43685
FBgn0263772	FBgn0263772	CG43689
FBgn0263773	FBgn0263773	fok
FBgn0263776	FBgn0263776	CG43693
FBgn0263780	FBgn0263780	CG17684
FBgn0263832	FBgn0263832	Rcd5
FBgn0263846	FBgn0263846	CG43707
FBgn0263852	FBgn0263852	Dad1
FBgn0263863	FBgn0263863	mRpL45
FBgn0263873	FBgn0263873	sick
FBgn0263911	FBgn0263911	COX8
FBgn0263929	FBgn0263929	jvl
FBgn0263930	FBgn0263930	dally
FBgn0263933	FBgn0263933	ebi
FBgn0263934	FBgn0263934	esn
FBgn0263968	FBgn0263968	nonC
FBgn0263977	FBgn0263977	Tim17b
FBgn0263979	FBgn0263979	Caf1-55
FBgn0263980	FBgn0263980	Stacl
FBgn0263987	FBgn0263987	spoon
FBgn0263993	FBgn0263993	CG43736
FBgn0263994	FBgn0263994	CG43737
FBgn0263995	FBgn0263995	cpo
FBgn0263997	FBgn0263997	CG43740
FBgn0263998	FBgn0263998	Ack-like
FBgn0264000	FBgn0264000	GluRIB
FBgn0264001	FBgn0264001	bru3
FBgn0264006	FBgn0264006	dysc
FBgn0264075	FBgn0264075	tgo
FBgn0264078	FBgn0264078	Flo2
FBgn0264087	FBgn0264087	Slob
FBgn0264089	FBgn0264089	sli
FBgn0264090	FBgn0264090	CG43759
FBgn0264255	FBgn0285944	para
FBgn0264270	FBgn0264270	Sxl
FBgn0264272	FBgn0264272	mwh
FBgn0264273	FBgn0264273	Sema2b
FBgn0264294	FBgn0264294	Cyt-b5
FBgn0264305	FBgn0264305	CG43783
FBgn0264307	FBgn0264307	orb2
FBgn0264308	FBgn0264308	CG43778
FBgn0264324	FBgn0264324	spg
FBgn0264325	FBgn0264325	Atg6
FBgn0264339	FBgn0264339	CG43795
FBgn0264357	FBgn0264357	SNF4Agamma
FBgn0264386	FBgn0264386	Ca-alpha1T
FBgn0264389	FBgn0264389	opm
FBgn0264442	FBgn0264442	ab
FBgn0264449	FBgn0264449	CG43867
FBgn0264462	FBgn0264462	lncRNA:CR43870
FBgn0264489	FBgn0264489	CG43897
FBgn0264490	FBgn0264490	Eip93F
FBgn0264491	FBgn0264491	how
FBgn0264492	FBgn0264492	CkIIalpha
FBgn0264493	FBgn0264493	rdx
FBgn0264494	FBgn0264494	CG17646
FBgn0264495	FBgn0264495	gpp
FBgn0264502	FBgn0264502	CG43901
FBgn0264503	FBgn0264503	CG43902
FBgn0264542	FBgn0264542	hwt
FBgn0264560	FBgn0264560	garz
FBgn0264561	FBgn0264561	Glg1
FBgn0264574	FBgn0264574	Glut1
FBgn0264598	FBgn0264598	PsGEF
FBgn0264606	FBgn0264606	Fife
FBgn0264607	FBgn0264607	CaMKII
FBgn0264617	FBgn0264617	asRNA:CR43957
FBgn0264672	FBgn0264672	Eogt
FBgn0264693	FBgn0264693	ens
FBgn0264694	FBgn0264694	mgr
FBgn0264695	FBgn0264695	Mhc
FBgn0264707	FBgn0264707	RhoGEF3
FBgn0264712	FBgn0264712	CG1172
